emp_no,first_name,last_name,title,to_date
439204,Bluma,Ruther,Engineer,1/1/99
439211,Hausi,Setia,Senior Staff,1/1/99
439212,Sangeeta,Goldhammer,Staff,1/1/99
439216,Aimee,Mateescu,Senior Engineer,1/1/99
439230,Etsuo,Baaz,Senior Engineer,1/1/99
439233,Yannis,Tyugu,Staff,1/1/99
439246,Alper,Colorni,Senior Engineer,1/1/99
439251,Navid,Cannane,Senior Engineer,1/1/99
439252,Fabrizio,Karnin,Senior Engineer,1/1/99
439254,Brigham,Lipner,Senior Engineer,1/1/99
439259,Surveyors,Cummings,Senior Engineer,1/1/99
439272,Aris,Nitta,Engineer,1/1/99
439276,Mayuko,Chappelet,Senior Engineer,1/1/99
439279,Sreekrishna,Baranowski,Senior Staff,1/1/99
439283,Ziya,Zolotykh,Staff,1/1/99
439286,Brigham,Tyugu,Senior Staff,1/1/99
439289,Kazuyasu,Morris,Senior Engineer,1/1/99
439296,Navin,Shimshoni,Senior Engineer,1/1/99
439309,Gila,Ligten,Engineer,1/1/99
439310,Xiaoqiu,Marsiglia,Senior Engineer,1/1/99
439313,Cathie,Wursthorn,Engineer,1/1/99
439318,Kinh,Cusworth,Senior Engineer,1/1/99
439328,Arie,Matzel,Engineer,1/1/99
439333,Huiqun,Benveniste,Engineer,1/1/99
439349,Yucai,Vingron,Staff,1/1/99
439350,Kerhong,Koblitz,Senior Engineer,1/1/99
439357,Srinidhi,Mukaidono,Technique Leader,1/1/99
439360,Conrado,Ozeki,Staff,1/1/99
439364,Gill,Luiz,Engineer,1/1/99
439367,Peer,Biros,Senior Engineer,1/1/99
439369,Hironoby,Delgrande,Assistant Engineer,1/1/99
439371,Satoru,Pehl,Senior Engineer,1/1/99
439375,Duke,Schnabel,Staff,1/1/99
439382,Almudena,Comellas,Senior Staff,1/1/99
439395,Chuanyi,Genther,Staff,1/1/99
439404,Piyawadee,Picci,Senior Engineer,1/1/99
439411,Troy,Garigliano,Technique Leader,1/1/99
439416,Naftaly,Matzen,Senior Engineer,1/1/99
439422,Sachin,Savasere,Assistant Engineer,1/1/99
439425,Sudharsan,Raney,Assistant Engineer,1/1/99
439436,Valter,Uhrig,Engineer,1/1/99
439437,Shuji,Randt,Staff,1/1/99
439440,Uma,Wossner,Senior Engineer,1/1/99
439455,Xumin,Cronau,Senior Engineer,1/1/99
439456,Remzi,Zallocco,Senior Staff,1/1/99
439463,Holgard,Luke,Senior Engineer,1/1/99
439465,Sanjay,Koshiba,Engineer,1/1/99
439468,Hailing,Pauthner,Engineer,1/1/99
439471,Kyoichi,Cyne,Senior Engineer,1/1/99
439473,Ronnie,Hanratty,Senior Engineer,1/1/99
439480,Sampalli,Rosch,Senior Engineer,1/1/99
439486,Armond,Heijenga,Senior Engineer,1/1/99
439495,Maris,Pettis,Senior Engineer,1/1/99
439501,Oscar,Falco,Senior Staff,1/1/99
439506,Tetsurou,Wursthorn,Staff,1/1/99
439511,Suzette,Cummings,Senior Engineer,1/1/99
439516,Marke,Sichman,Staff,1/1/99
439518,Kenroku,Homond,Senior Engineer,1/1/99
439519,Hidefumi,Chvatal,Senior Engineer,1/1/99
439520,Along,Kambil,Senior Engineer,1/1/99
439534,Leszek,Heuter,Staff,1/1/99
439541,Dines,Garnick,Senior Engineer,1/1/99
439545,Nitsan,Mitchem,Senior Engineer,1/1/99
439549,Filipp,Azevdeo,Senior Engineer,1/1/99
439567,Weiyi,Ernst,Senior Engineer,1/1/99
439570,Hausi,Emden,Technique Leader,1/1/99
439573,Oddvar,Puoti,Senior Staff,1/1/99
439576,Elvis,Gihr,Staff,1/1/99
439591,Leszek,Pokrovskii,Senior Engineer,1/1/99
439595,Anestis,Itzfeldt,Senior Engineer,1/1/99
439604,Bernd,Nations,Senior Staff,1/1/99
439608,Brendon,Suri,Engineer,1/1/99
439612,Bojan,Kalorkoti,Senior Engineer,1/1/99
439627,Danai,Coors,Senior Staff,1/1/99
439628,Mototsugu,Sooriamurthi,Staff,1/1/99
439632,Foong,Deyuan,Senior Engineer,1/1/99
439634,Geoffrey,Benaini,Staff,1/1/99
439639,Vasilis,Halloran,Senior Engineer,1/1/99
439644,Zeljko,Neimat,Engineer,1/1/99
439652,Josyula,Casperson,Senior Engineer,1/1/99
439659,Khalil,Lammel,Engineer,1/1/99
439663,Sadegh,Stentiford,Senior Engineer,1/1/99
439665,Elvis,Kalafatis,Senior Engineer,1/1/99
439668,Goncalo,Chinin,Senior Engineer,1/1/99
439675,Yuuichi,Atchley,Staff,1/1/99
439686,Maia,Zeleznik,Senior Engineer,1/1/99
439687,Alejandra,Schlumberger,Technique Leader,1/1/99
439704,Youssef,Jording,Senior Engineer,1/1/99
439715,Xiaopeng,Brizzi,Senior Engineer,1/1/99
439716,Zsolt,Chleq,Senior Engineer,1/1/99
439719,Uri,Schreiter,Engineer,1/1/99
439721,Douadi,Rassart,Senior Engineer,1/1/99
439722,Weicheng,Kaltofen,Senior Staff,1/1/99
439729,Jongsuk,Ferriere,Senior Engineer,1/1/99
439735,Yishai,Knightly,Senior Engineer,1/1/99
439743,Janalee,Ernst,Senior Engineer,1/1/99
439748,Poorav,Soicher,Technique Leader,1/1/99
439750,Gilbert,Masaki,Engineer,1/1/99
439757,Gunilla,Czap,Senior Engineer,1/1/99
439760,Tesuro,Dichev,Senior Engineer,1/1/99
439769,Thanasis,Hennebert,Staff,1/1/99
439772,Roddy,Gide,Engineer,1/1/99
439774,Ayakannu,Verhoeff,Engineer,1/1/99
439780,Quingbo,Passafiume,Assistant Engineer,1/1/99
439781,Satosi,Ponthieu,Staff,1/1/99
439789,Almudena,Liedekerke,Senior Engineer,1/1/99
439792,Chenyi,Molenaar,Staff,1/1/99
439794,Eric,Koblick,Senior Engineer,1/1/99
439795,Sashi,Sullins,Senior Engineer,1/1/99
439798,Peer,Olano,Senior Engineer,1/1/99
439815,Denis,Coombs,Engineer,1/1/99
439817,Zorica,Lowrie,Senior Engineer,1/1/99
439823,Remko,Erdi,Engineer,1/1/99
439827,King,Hammerschmidt,Senior Engineer,1/1/99
439830,Shem,Ramamoorthy,Senior Engineer,1/1/99
439832,Ebbe,Pleszkun,Senior Staff,1/1/99
439835,Yucai,Papadias,Senior Engineer,1/1/99
439837,Saniya,Matzel,Staff,1/1/99
439839,Jeanne,Kusakabe,Senior Engineer,1/1/99
439851,Aris,Godskesen,Senior Engineer,1/1/99
439853,Remzi,Luon,Engineer,1/1/99
439854,Hiroyasu,Atchley,Technique Leader,1/1/99
439864,Izaskun,Spelt,Senior Engineer,1/1/99
439875,Domenick,Matzke,Senior Engineer,1/1/99
439877,Wojceich,Emiris,Senior Staff,1/1/99
439885,Hongzhu,Schaaf,Senior Engineer,1/1/99
439886,Manton,Huhdanpaa,Engineer,1/1/99
439889,Constantijn,Benaini,Senior Engineer,1/1/99
439903,Rosalie,Servieres,Staff,1/1/99
439922,Fei,Rosti,Staff,1/1/99
439923,Utz,Boudaillier,Senior Engineer,1/1/99
439925,Marla,Luga,Staff,1/1/99
439927,Fumiyo,Manders,Senior Engineer,1/1/99
439932,Uriel,Cappelletti,Staff,1/1/99
439939,Rasiah,Steenbeek,Senior Engineer,1/1/99
439941,Weiyi,Rathonyi,Staff,1/1/99
439948,Toshimitsu,Hatcliff,Staff,1/1/99
439953,Zhigen,Birnbaum,Staff,1/1/99
439954,Hitofumi,Fetvedt,Senior Engineer,1/1/99
439958,Kerhong,Ladret,Staff,1/1/99
439987,Shaibal,Rathonyi,Senior Engineer,1/1/99
439998,Huei,Tzvieli,Senior Engineer,1/1/99
440003,Arto,Grandbois,Assistant Engineer,1/1/99
440004,Remco,Bahr,Engineer,1/1/99
440010,King,Lamma,Senior Engineer,1/1/99
440016,Aksel,Paciorek,Staff,1/1/99
440019,Jianhua,Ossenbruggen,Technique Leader,1/1/99
440024,Bernardo,Merlo,Senior Engineer,1/1/99
440035,Domenico,Thisen,Senior Engineer,1/1/99
440037,Tianruo,Veevers,Assistant Engineer,1/1/99
440039,Vesna,Crouzet,Senior Engineer,1/1/99
440043,Susumu,Brodie,Staff,1/1/99
440045,Dzung,Francisci,Senior Staff,1/1/99
440048,Marc,Reeker,Senior Engineer,1/1/99
440051,Koichi,Weisert,Engineer,1/1/99
440052,Eishiro,Steenbeek,Engineer,1/1/99
440056,Moni,Stanfel,Senior Engineer,1/1/99
440072,Mingzeng,Schnelling,Senior Engineer,1/1/99
440075,Hatim,Turnbull,Senior Engineer,1/1/99
440076,Hailing,Schiettecatte,Engineer,1/1/99
440083,Heeju,Szemeredi,Senior Staff,1/1/99
440084,Mechthild,Gist,Senior Engineer,1/1/99
440086,Hideyuki,Dulli,Staff,1/1/99
440088,Serge,Denny,Staff,1/1/99
440091,Jinpo,Bierman,Senior Engineer,1/1/99
440097,Alselm,Junot,Senior Engineer,1/1/99
440103,Yishai,Weisert,Senior Engineer,1/1/99
440106,Tuval,Famili,Senior Engineer,1/1/99
440107,Hirochika,Lindenbaum,Senior Engineer,1/1/99
440111,Martina,Sgarro,Senior Engineer,1/1/99
440115,Atilio,Lalonde,Senior Engineer,1/1/99
440116,Shim,Seghrouchni,Senior Engineer,1/1/99
440124,Kwangyoen,Kaiserswerth,Senior Engineer,1/1/99
440129,Fen,Wolniewicz,Staff,1/1/99
440140,Baoqiu,Marakhovsky,Assistant Engineer,1/1/99
440145,Salvador,Ranft,Senior Engineer,1/1/99
440150,Luigi,Lorcy,Engineer,1/1/99
440156,Lein,Hartvigsen,Senior Staff,1/1/99
440168,Jinpo,Christianini,Senior Engineer,1/1/99
440175,Babette,Demos,Senior Engineer,1/1/99
440179,Masali,Waschkowski,Senior Engineer,1/1/99
440180,Ashish,Jording,Senior Engineer,1/1/99
440182,Seongbin,Coorg,Engineer,1/1/99
440183,Golgen,Werthner,Senior Engineer,1/1/99
440189,Kiyomitsu,Falster,Senior Engineer,1/1/99
440190,Gaetan,Bazzichi,Senior Engineer,1/1/99
440192,Yefim,Bamford,Staff,1/1/99
440204,Shunichi,Albarhamtoshy,Senior Engineer,1/1/99
440205,Hideo,Hutter,Senior Engineer,1/1/99
440212,Christoph,Lambe,Staff,1/1/99
440215,Keiichiro,Dredge,Senior Engineer,1/1/99
440224,Mansur,Iisaku,Senior Engineer,1/1/99
440230,Luise,Awdeh,Engineer,1/1/99
440234,Venkatesan,Morrey,Technique Leader,1/1/99
440236,Franziska,Caine,Senior Engineer,1/1/99
440247,Geoff,Ambroszkiewicz,Senior Engineer,1/1/99
440248,Danai,Erman,Senior Engineer,1/1/99
440250,Valeri,Granlund,Senior Engineer,1/1/99
440251,Josyula,Yurek,Staff,1/1/99
440256,Miyeon,Speer,Technique Leader,1/1/99
440257,Reinhold,Lammel,Staff,1/1/99
440258,Khalid,Schmiedel,Senior Engineer,1/1/99
440259,Changho,Farris,Staff,1/1/99
440262,Mack,Serra,Senior Engineer,1/1/99
440279,Gretta,Merlo,Staff,1/1/99
440282,Hairong,Maginnis,Technique Leader,1/1/99
440290,Jianhui,Polajnar,Senior Engineer,1/1/99
440291,Masasuke,Fujisaki,Senior Engineer,1/1/99
440295,Kinh,Crabtree,Senior Engineer,1/1/99
440301,Sven,Lanzelotte,Senior Engineer,1/1/99
440302,Subhrajyoti,Christ,Senior Staff,1/1/99
440303,Krisda,Mundy,Engineer,1/1/99
440307,Hailing,Tetzlaff,Senior Engineer,1/1/99
440314,Shin,Merlo,Senior Engineer,1/1/99
440315,Martien,Hitomi,Senior Staff,1/1/99
440319,Qunsheng,Brookman,Technique Leader,1/1/99
440324,Arvin,Veevers,Staff,1/1/99
440331,Adas,Szilard,Engineer,1/1/99
440333,Shawna,Cannane,Senior Engineer,1/1/99
440337,Terresa,Kitsuregawa,Senior Engineer,1/1/99
440343,Kasturi,Serov,Senior Engineer,1/1/99
440364,Xinan,Preusig,Engineer,1/1/99
440365,Zhaofang,Gien,Senior Engineer,1/1/99
440367,Ronnie,Krichel,Engineer,1/1/99
440372,Khosrow,Baar,Senior Engineer,1/1/99
440373,Xiaopeng,Constantine,Senior Engineer,1/1/99
440376,Chikako,Vanwelkenhuysen,Engineer,1/1/99
440380,Ashish,Magliocco,Engineer,1/1/99
440383,Bezalel,Denny,Senior Engineer,1/1/99
440387,Elgin,Weedman,Staff,1/1/99
440388,Behnaam,Deyuan,Senior Engineer,1/1/99
440389,Khalil,Grandbois,Technique Leader,1/1/99
440390,Girolamo,Crelier,Senior Engineer,1/1/99
440402,Seongbin,Zeleznik,Senior Engineer,1/1/99
440403,Spyrose,Baik,Engineer,1/1/99
440405,Vasilis,Servi,Senior Engineer,1/1/99
440407,Jixiang,Arlazarov,Staff,1/1/99
440414,Kolar,Meriste,Senior Engineer,1/1/99
440423,Fumino,Marquardt,Senior Engineer,1/1/99
440424,Roselyn,Wynblatt,Engineer,1/1/99
440426,Sanjay,Iisaku,Staff,1/1/99
440431,Aria,Belinskaya,Staff,1/1/99
440434,Subhankar,Rosch,Engineer,1/1/99
440437,Tonia,Milicia,Senior Engineer,1/1/99
440441,Katsuo,Cusworth,Senior Staff,1/1/99
440445,Honglan,Kilgore,Engineer,1/1/99
440453,Elvis,Grandbois,Engineer,1/1/99
440456,Valter,Tchuente,Senior Engineer,1/1/99
440462,Unal,Lukaszewicz,Senior Staff,1/1/99
440486,Keiichiro,Fortenbacher,Senior Engineer,1/1/99
440501,Magy,Swan,Senior Engineer,1/1/99
440506,Lene,Swan,Senior Engineer,1/1/99
440507,Ramalingam,Yamaashi,Senior Engineer,1/1/99
440509,Beshir,Hoogerwoord,Engineer,1/1/99
440518,Kensei,Claffy,Staff,1/1/99
440520,Berna,Sidje,Engineer,1/1/99
440528,Mohd,Mondadori,Senior Engineer,1/1/99
440530,Morris,Linares,Technique Leader,1/1/99
440531,Goa,Kuhnemann,Senior Engineer,1/1/99
440534,Paris,Parveen,Senior Engineer,1/1/99
440537,Oldrich,Versino,Senior Staff,1/1/99
440538,Mark,Kroha,Senior Staff,1/1/99
440539,Nahum,Pettis,Senior Engineer,1/1/99
440541,Subbu,Goodrum,Senior Engineer,1/1/99
440546,Takushi,Selvestrel,Assistant Engineer,1/1/99
440548,Szabolcs,Eastman,Senior Engineer,1/1/99
440549,Dietrich,Eldridge,Senior Engineer,1/1/99
440551,Unal,Frolund,Engineer,1/1/99
440568,Fumiya,Perly,Engineer,1/1/99
440573,Kenton,Lubachevsky,Senior Engineer,1/1/99
440582,Elliott,Kawashima,Senior Staff,1/1/99
440584,Izaskun,Maccarone,Senior Engineer,1/1/99
440587,Lijia,Flasterstein,Senior Engineer,1/1/99
440590,Nadjib,Baez,Senior Engineer,1/1/99
440598,Dmitry,Kawashima,Technique Leader,1/1/99
440614,Naftali,McConalogue,Senior Engineer,1/1/99
440617,Tsvetan,Khamsi,Senior Engineer,1/1/99
440619,Tzvetan,Lamba,Senior Engineer,1/1/99
440624,Nikolaus,Vesna,Staff,1/1/99
440633,Rosita,Rattan,Engineer,1/1/99
440641,Sajjan,Lyonns,Engineer,1/1/99
440646,Lalit,Vernadat,Engineer,1/1/99
440649,Leaf,Legleitner,Senior Engineer,1/1/99
440652,Nahum,Garnier,Senior Engineer,1/1/99
440654,Kaijung,Berztiss,Senior Engineer,1/1/99
440664,Mingsen,Neimat,Senior Engineer,1/1/99
440667,Martina,Rissanen,Senior Engineer,1/1/99
440668,Tokuyasu,Plotkin,Senior Engineer,1/1/99
440686,Kendra,Guardalben,Engineer,1/1/99
440689,Subhash,Maierhofer,Senior Engineer,1/1/99
440691,Pintsang,Bolotov,Assistant Engineer,1/1/99
440696,Kazuhiro,Shanbhogue,Senior Engineer,1/1/99
440697,Xiaocheng,Greenaway,Technique Leader,1/1/99
440698,Karsten,Stenning,Engineer,1/1/99
440699,Lucian,Rettelbach,Senior Staff,1/1/99
440707,Xiaocheng,Dalphin,Staff,1/1/99
440709,Khedija,Yeung,Staff,1/1/99
440714,Duro,Rosay,Senior Engineer,1/1/99
440722,Mototsugu,Heystek,Senior Engineer,1/1/99
440738,Marko,Hoogerwoord,Staff,1/1/99
440740,Kinh,Kamber,Technique Leader,1/1/99
440745,Mona,Pappas,Staff,1/1/99
440746,Anneli,Ramsay,Technique Leader,1/1/99
440748,Herb,Plessier,Senior Engineer,1/1/99
440754,Adil,Bernatsky,Senior Engineer,1/1/99
440761,Marl,Munke,Technique Leader,1/1/99
440763,Siddarth,Heystek,Senior Staff,1/1/99
440764,Kankanahalli,Maquelin,Staff,1/1/99
440767,Adly,Narahari,Engineer,1/1/99
440774,Youjian,Nastansky,Senior Engineer,1/1/99
440778,Berry,Genin,Senior Engineer,1/1/99
440784,Subhada,Wolniewicz,Staff,1/1/99
440788,Zita,Mawatari,Senior Engineer,1/1/99
440794,Emdad,Dalphin,Senior Engineer,1/1/99
440795,Malu,Hemaspaandra,Engineer,1/1/99
440798,Sanjai,Isaac,Assistant Engineer,1/1/99
440804,Fumiko,Harllee,Senior Staff,1/1/99
440811,Mohammed,Slaats,Engineer,1/1/99
440812,Yechiam,Baer,Senior Engineer,1/1/99
440814,Uzi,Taneja,Senior Staff,1/1/99
440817,Hidde,Francisci,Engineer,1/1/99
440820,Mircea,Uhrik,Senior Staff,1/1/99
440821,Guoxiang,Veevers,Senior Engineer,1/1/99
440833,Etsuo,Siochi,Senior Engineer,1/1/99
440841,Elzbieta,Isard,Senior Staff,1/1/99
440850,Utz,Langford,Senior Engineer,1/1/99
440853,Sivanarayana,Usery,Senior Staff,1/1/99
440854,Goetz,Veldwijk,Technique Leader,1/1/99
440872,Vishwani,Nourani,Senior Engineer,1/1/99
440873,Baruch,Marletta,Staff,1/1/99
440878,Tonny,Akazan,Technique Leader,1/1/99
440882,Sverrir,Kushnir,Senior Engineer,1/1/99
440889,Cathie,Murrill,Staff,1/1/99
440901,Qiwen,Pintelas,Senior Engineer,1/1/99
440902,Satyanarayana,Ermel,Engineer,1/1/99
440907,Toshiki,Prochazka,Senior Engineer,1/1/99
440914,Jaihie,Griswold,Senior Engineer,1/1/99
440917,Zorica,Cummings,Senior Engineer,1/1/99
440928,Tua,Thorelli,Assistant Engineer,1/1/99
440933,Xiadong,Kavanagh,Senior Engineer,1/1/99
440948,Renny,Siepmann,Senior Staff,1/1/99
440956,Herbert,Wossner,Staff,1/1/99
440960,Moty,Zirintsis,Senior Engineer,1/1/99
440962,Angus,Stanfel,Senior Engineer,1/1/99
440978,Faiza,Braunschweig,Engineer,1/1/99
440979,Dante,Rosay,Senior Engineer,1/1/99
440981,Tomoyuki,Foong,Staff,1/1/99
440989,Maia,Cincotta,Senior Engineer,1/1/99
440996,Xuejia,Rouquie,Senior Engineer,1/1/99
441007,Rosli,Nitta,Senior Engineer,1/1/99
441008,Dines,Weiland,Engineer,1/1/99
441013,Satoru,Rande,Senior Staff,1/1/99
441014,Sandeepan,Lunt,Engineer,1/1/99
441018,Bodh,Khalil,Staff,1/1/99
441022,Rajmohan,Argence,Technique Leader,1/1/99
441026,Takahito,Perna,Senior Staff,1/1/99
441027,Duangkaew,Rajaraman,Staff,1/1/99
441028,Bernd,Krychniak,Senior Engineer,1/1/99
441029,Mooi,Schnabel,Senior Staff,1/1/99
441031,Stevo,Vandervoorde,Senior Engineer,1/1/99
441033,Tremaine,Chartres,Senior Engineer,1/1/99
441044,Randi,Erman,Senior Engineer,1/1/99
441045,Sanjiv,Siksek,Staff,1/1/99
441051,Florina,Dymetman,Senior Engineer,1/1/99
441052,Martien,Menhardt,Senior Staff,1/1/99
441059,Perla,Borstler,Technique Leader,1/1/99
441070,Luigi,Harllee,Senior Staff,1/1/99
441075,Heejo,Bresenham,Senior Engineer,1/1/99
441084,TRUE,Garnham,Staff,1/1/99
441086,Jaideep,Anger,Senior Engineer,1/1/99
441091,Muneo,Ghelli,Senior Engineer,1/1/99
441092,Raimond,Peres,Senior Engineer,1/1/99
441100,Peternela,Litvinov,Senior Engineer,1/1/99
441103,Hongzhu,Norsworthy,Senior Engineer,1/1/99
441104,Adit,Krzyzanowski,Senior Engineer,1/1/99
441106,Hilari,Rohrbach,Senior Engineer,1/1/99
441107,Anoosh,Maraist,Senior Engineer,1/1/99
441117,Xiahua,Mondadori,Senior Engineer,1/1/99
441118,Shridhar,Juneja,Senior Engineer,1/1/99
441127,Manu,Legleitner,Senior Engineer,1/1/99
441131,Mandell,Covnot,Senior Engineer,1/1/99
441132,Claude,Jansen,Technique Leader,1/1/99
441137,Sanjit,Rajala,Senior Engineer,1/1/99
441144,Muneo,Bolsens,Senior Engineer,1/1/99
441151,Constantijn,Welham,Staff,1/1/99
441154,Lansing,Syang,Senior Engineer,1/1/99
441174,Barun,Stille,Senior Staff,1/1/99
441182,Mayumi,Benantar,Senior Engineer,1/1/99
441184,Hein,Kadhim,Technique Leader,1/1/99
441188,Kwee,Zaumen,Senior Engineer,1/1/99
441190,Yuuichi,Dulay,Senior Engineer,1/1/99
441200,Keung,Uhrig,Staff,1/1/99
441201,Slavian,Kampfer,Senior Engineer,1/1/99
441208,Nitsan,Murrill,Senior Engineer,1/1/99
441228,Kazuhiko,Winter,Senior Staff,1/1/99
441232,Chiradeep,Gerteisen,Engineer,1/1/99
441240,Shounak,Nicolson,Engineer,1/1/99
441243,Boutros,Rijsenbrij,Senior Engineer,1/1/99
441251,Chiranjit,Mullainathan,Senior Engineer,1/1/99
441258,Leon,Swen,Senior Staff,1/1/99
441263,Vivian,Coullard,Staff,1/1/99
441264,Chenye,Chinal,Senior Engineer,1/1/99
441271,Mads,Esposito,Senior Engineer,1/1/99
441278,Chandrasekaran,Wallrath,Technique Leader,1/1/99
441287,Reinhard,Asmuth,Engineer,1/1/99
441293,Soenke,Backhouse,Senior Engineer,1/1/99
441305,Toshimitsu,Thimonier,Engineer,1/1/99
441308,Sastry,Sankaranarayanan,Senior Staff,1/1/99
441309,Arco,Trystram,Senior Engineer,1/1/99
441313,Gio,Kroha,Senior Staff,1/1/99
441324,Ranan,Genther,Senior Engineer,1/1/99
441326,Rimli,Raczkowsky,Staff,1/1/99
441332,Sverrir,Bruckman,Senior Engineer,1/1/99
441333,Horward,Randi,Senior Engineer,1/1/99
441338,Maria,Thebaut,Senior Staff,1/1/99
441343,Yuping,Jiang,Senior Engineer,1/1/99
441346,Arvin,Birge,Staff,1/1/99
441349,Oscar,Merlo,Senior Staff,1/1/99
441361,Kasturi,Pollock,Engineer,1/1/99
441366,Mabo,Azumi,Staff,1/1/99
441373,Marjo,Marquardt,Senior Staff,1/1/99
441391,Xiping,Coney,Senior Staff,1/1/99
441402,Etsuo,Yetto,Senior Engineer,1/1/99
441407,Atreyi,Roohalamini,Engineer,1/1/99
441410,Alexius,Miyakawa,Technique Leader,1/1/99
441412,Mitchel,Luft,Senior Engineer,1/1/99
441421,Giao,Rosiles,Engineer,1/1/99
441425,Niteen,Famili,Senior Engineer,1/1/99
441444,Khoa,Mikschl,Senior Engineer,1/1/99
441449,Kiyokazu,Lally,Senior Engineer,1/1/99
441451,Fabrizio,Marletta,Senior Engineer,1/1/99
441453,Zhensheng,Kitai,Engineer,1/1/99
441459,Rosine,Schauser,Senior Engineer,1/1/99
441461,Mang,Nations,Senior Engineer,1/1/99
441478,Mats,Camarinopoulos,Technique Leader,1/1/99
441483,Mingsen,Marchesini,Engineer,1/1/99
441487,Przemyslawa,Dulli,Senior Engineer,1/1/99
441489,Jamaludin,Menhardt,Technique Leader,1/1/99
441493,Ger,Menhardt,Engineer,1/1/99
441495,Marie,Feldmann,Engineer,1/1/99
441506,Kwun,Underwood,Engineer,1/1/99
441515,Fox,Hasenauer,Senior Engineer,1/1/99
441516,Sanjai,Nitsch,Senior Engineer,1/1/99
441517,Christophe,Gischer,Senior Engineer,1/1/99
441529,Kazuhiko,Tasistro,Engineer,1/1/99
441531,Heekeun,Chandrasekhar,Senior Engineer,1/1/99
441537,Gianluca,Escriba,Senior Staff,1/1/99
441538,Douadi,Zaumen,Engineer,1/1/99
441560,Marl,Takanami,Senior Engineer,1/1/99
441561,Arif,Driscoll,Senior Engineer,1/1/99
441566,Kankanahalli,Androutsos,Engineer,1/1/99
441567,Zhenhua,Fraisse,Senior Staff,1/1/99
441570,Sangeeta,Knightly,Staff,1/1/99
441573,Bartek,Masada,Staff,1/1/99
441582,Munehiko,Schauser,Senior Engineer,1/1/99
441597,Kwun,Luca,Senior Engineer,1/1/99
441598,Jingling,Siepmann,Staff,1/1/99
441604,Cullen,Suwa,Engineer,1/1/99
441606,Naftali,Sidhu,Engineer,1/1/99
441607,Susanna,Zumaque,Staff,1/1/99
441609,Martins,Swiss,Senior Engineer,1/1/99
441612,Hugo,Vural,Senior Staff,1/1/99
441622,Suzette,Lamma,Senior Staff,1/1/99
441623,Chikako,Maccarone,Staff,1/1/99
441635,Jinya,Perez,Engineer,1/1/99
441636,Volkmar,Gecsel,Senior Engineer,1/1/99
441645,Kamran,Stille,Staff,1/1/99
441650,Taegyun,Schmittgen,Engineer,1/1/99
441653,Moto,Kaminger,Engineer,1/1/99
441655,Nimmagadda,Buescher,Staff,1/1/99
441668,Huiqun,Crelier,Technique Leader,1/1/99
441675,Berthier,Demir,Technique Leader,1/1/99
441677,Beshir,Chenney,Senior Staff,1/1/99
441680,Pranas,Paciorek,Senior Engineer,1/1/99
441687,Becky,Dusink,Technique Leader,1/1/99
441688,Jayesh,Schwaller,Staff,1/1/99
441690,Tse,Bain,Engineer,1/1/99
441696,Steen,Xiaoshan,Senior Engineer,1/1/99
441698,Reinhard,Halloran,Senior Engineer,1/1/99
441703,Ortrud,Figueira,Senior Engineer,1/1/99
441708,Shaibal,Keirsey,Senior Engineer,1/1/99
441713,Sugwoo,Karcich,Engineer,1/1/99
441715,Mana,Luft,Engineer,1/1/99
441719,Doowon,Slaats,Staff,1/1/99
441723,Houman,Granlund,Senior Engineer,1/1/99
441727,Leen,Mapelli,Senior Engineer,1/1/99
441728,Jaques,Chinin,Senior Engineer,1/1/99
441734,Constantijn,Hofman,Senior Engineer,1/1/99
441736,Shigehiro,Borstler,Senior Engineer,1/1/99
441737,Sverrir,Coombs,Senior Engineer,1/1/99
441738,Huei,Ramsak,Technique Leader,1/1/99
441757,Basil,Pargaonkar,Senior Staff,1/1/99
441774,Duri,Randi,Staff,1/1/99
441776,Weiye,Trachtenberg,Engineer,1/1/99
441784,Vasilii,Peroz,Senior Engineer,1/1/99
441785,Aria,Bruckman,Technique Leader,1/1/99
441793,Isamu,Bodoff,Staff,1/1/99
441806,Girolamo,Luders,Senior Engineer,1/1/99
441811,Salvador,Lichtner,Staff,1/1/99
441819,Slavian,Kampfer,Senior Staff,1/1/99
441842,Freyja,Olivero,Senior Engineer,1/1/99
441845,Slavian,Merli,Engineer,1/1/99
441850,Woody,Stifter,Senior Engineer,1/1/99
441856,Przemyslawa,Dulay,Senior Staff,1/1/99
441861,Mantis,Gihr,Staff,1/1/99
441866,Kerhong,Garnham,Engineer,1/1/99
441870,Chiradeep,Hasham,Senior Engineer,1/1/99
441874,Volkmar,Guerreiro,Staff,1/1/99
441880,Xiping,Mikschl,Senior Engineer,1/1/99
441882,Izaskun,Garnier,Senior Engineer,1/1/99
